Module                              | Self CPU time | CPU time  | Self CUDA time | CUDA time | CPU Mem   | CUDA Mem | FLOPs        | Parameters | Calls
   │  │  │  │  ├── 0                | 1.139ms       | 4.524ms   | 0.000ns        | 0.000ns   | 7.18 Mb   | 0 b      | 18.82MFLOPs  | 24.00K     | 1    
   │  │  │  │  ├── 1                | 349.100us     | 1.036ms   | 0.000ns        | 0.000ns   | 7.19 Mb   | 0 b      | 0 FLOPs      | 1.92K      | 1    
   │  │  │  │  └── 2                | 255.100us     | 255.100us | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  ├── 2                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── avgpool          | 576.100us     | 1.747ms   | 0.000ns        | 0.000ns   | 60.01 Kb  | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  │  ├── fc1              | 1.007ms       | 3.994ms   | 0.000ns        | 0.000ns   | 37.50 Kb  | 0 b      | 3.69MFLOPs   | 230.64K    | 1    
   │  │  │  │  ├── fc2              | 678.600us     | 2.680ms   | 0.000ns        | 0.000ns   | 150.00 Kb | 0 b      | 3.69MFLOPs   | 231.36K    | 1    
   │  │  │  │  ├── activation       | 30.700us      | 53.300us  | 0.000ns        | 0.000ns   | 15.00 Kb  | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  │  └── scale_activation | 14.500us      | 14.500us  | 0.000ns        | 0.000ns   | 30.00 Kb  | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  └── 3                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── 0                | 1.750ms       | 6.930ms   | 0.000ns        | 0.000ns   | 1.20 Mb   | 0 b      | 120.42MFLOPs | 153.60K    | 1    
   │  │  │  │  └── 1                | 323.000us     | 948.367us | 0.000ns        | 0.000ns   | 1.20 Mb   | 0 b      | 0 FLOPs      | 320.00     | 1    
   │  ├── 15                        |               |           |                |           |           |          |              |            |      
   │  │  └── block                  |               |           |                |           |           |          |              |            |      
   │  │  │  ├── 0                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── 0                | 1.430ms       | 5.679ms   | 0.000ns        | 0.000ns   | 7.18 Mb   | 0 b      | 120.42MFLOPs | 153.60K    | 1    
   │  │  │  │  ├── 1                | 328.300us     | 958.533us | 0.000ns        | 0.000ns   | 7.19 Mb   | 0 b      | 0 FLOPs      | 1.92K      | 1    
   │  │  │  │  └── 2                | 289.600us     | 289.600us | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  ├── 1                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── 0                | 1.389ms       | 5.522ms   | 0.000ns        | 0.000ns   | 7.18 Mb   | 0 b      | 18.82MFLOPs  | 24.00K     | 1    
   │  │  │  │  ├── 1                | 316.500us     | 930.400us | 0.000ns        | 0.000ns   | 7.19 Mb   | 0 b      | 0 FLOPs      | 1.92K      | 1    
   │  │  │  │  └── 2                | 351.200us     | 351.200us | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  ├── 2                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── avgpool          | 401.400us     | 1.222ms   | 0.000ns        | 0.000ns   | 60.01 Kb  | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  │  ├── fc1              | 1.057ms       | 4.184ms   | 0.000ns        | 0.000ns   | 37.50 Kb  | 0 b      | 3.69MFLOPs   | 230.64K    | 1    
   │  │  │  │  ├── fc2              | 875.400us     | 3.469ms   | 0.000ns        | 0.000ns   | 150.00 Kb | 0 b      | 3.69MFLOPs   | 231.36K    | 1    
   │  │  │  │  ├── activation       | 19.300us      | 32.000us  | 0.000ns        | 0.000ns   | 15.00 Kb  | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  │  └── scale_activation | 17.100us      | 17.100us  | 0.000ns        | 0.000ns   | 30.00 Kb  | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  └── 3                   |               |           |                |           |           |          |              |            |      
   │  │  │     ├── 0                | 704.400us     | 2.791ms   | 0.000ns        | 0.000ns   | 1.20 Mb   | 0 b      | 120.42MFLOPs | 153.60K    | 1    
   │  │        └── 1                | 305.300us     | 900.967us | 0.000ns        | 0.000ns   | 1.20 Mb   | 0 b      | 0 FLOPs      | 320.00     | 1    
   │  └── 16                        |               |           |                |           |           |          |              |            |      
   │  │  ├── 0                      | 1.437ms       | 5.721ms   | 0.000ns        | 0.000ns   | 7.18 Mb   | 0 b      | 120.42MFLOPs | 153.60K    | 1    
   │  │  ├── 1                      | 168.700us     | 494.283us | 0.000ns        | 0.000ns   | 7.19 Mb   | 0 b      | 0 FLOPs      | 1.92K      | 1    
   │     └── 2                      | 126.700us     | 126.700us | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   ├── avgpool                      | 350.700us     | 1.062ms   | 0.000ns        | 0.000ns   | 60.01 Kb  | 0 b      | 0 FLOPs      | 0          | 1    
   └── classifier                   |               |           |                |           |           |          |              |            |      
      ├── 0                         | 598.700us     | 1.205ms   | 0.000ns        | 0.000ns   | 80.00 Kb  | 0 b      | 19.66MFLOPs  | 1.23M      | 1    
      ├── 1                         | 9.000us       | 9.000us   | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
      ├── 2                         | 800.000ns     | 800.000ns | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
      └── 3                         | 319.600us     | 649.200us | 0.000ns        | 0.000ns   | 62.50 Kb  | 0 b      | 20.48MFLOPs  | 1.28M      | 1    

